name	simplitigs	cum len	kmers
syntrophobacter_fumaroxidans.pa27.fsa	921	4916815	4892869
syntrophobacter_fumaroxidans.pa31.fsa	702	4917564	4896504
syntrophobotulus_glycolicus.bc19.fsa	3598	3329340	3264576
syntrophobotulus_glycolicus.bc23.fsa	1687	3304617	3267503
syntrophobotulus_glycolicus.bc27.fsa	1288	3302971	3269483
syntrophobotulus_glycolicus.bc31.fsa	1076	3303407	3271127
syntrophobotulus_glycolicus.pa19.fsa	916	3281064	3264576
syntrophobotulus_glycolicus.pa23.fsa	555	3279713	3267503
syntrophobotulus_glycolicus.pa27.fsa	429	3280637	3269483
syntrophobotulus_glycolicus.pa31.fsa	363	3282017	3271127
syntrophomonas_wolfei.bc19.fsa	8733	2975311	2818117
syntrophomonas_wolfei.bc23.fsa	5676	2953141	2828269
syntrophomonas_wolfei.bc27.fsa	4401	2950086	2835660
syntrophomonas_wolfei.bc31.fsa	3530	2947372	2841472
syntrophomonas_wolfei.pa19.fsa	2509	2863279	2818117
syntrophomonas_wolfei.pa23.fsa	1795	2867759	2828269
syntrophomonas_wolfei.pa27.fsa	1442	2873152	2835660
syntrophomonas_wolfei.pa31.fsa	1189	2877142	2841472
syntrophothermus_lipocalidus.bc19.fsa	3121	2437706	2381528
syntrophothermus_lipocalidus.bc23.fsa	1915	2427157	2385027
syntrophothermus_lipocalidus.bc27.fsa	1453	2425267	2387489
syntrophothermus_lipocalidus.bc31.fsa	1275	2427829	2389579
syntrophothermus_lipocalidus.pa19.fsa	965	2398898	2381528
syntrophothermus_lipocalidus.pa23.fsa	662	2399591	2385027
syntrophothermus_lipocalidus.pa27.fsa	537	2401451	2387489
syntrophothermus_lipocalidus.pa31.fsa	481	2404009	2389579
syntrophus_aciditrophicus.bc19.fsa	3790	3195018	3126798
syntrophus_aciditrophicus.bc23.fsa	1841	3170552	3130050
syntrophus_aciditrophicus.bc27.fsa	1465	3170456	3132366
syntrophus_aciditrophicus.bc31.fsa	1201	3170284	3134254
syntrophus_aciditrophicus.pa19.fsa	1021	3145176	3126798
syntrophus_aciditrophicus.pa23.fsa	634	3143998	3130050
syntrophus_aciditrophicus.pa27.fsa	493	3145184	3132366
syntrophus_aciditrophicus.pa31.fsa	430	3147154	3134254
tabrizicola_piscis.bc19.fsa	16904	4666724	4362452
tabrizicola_piscis.bc23.fsa	2388	4421988	4369452
tabrizicola_piscis.bc27.fsa	1337	4406632	4371870
tabrizicola_piscis.bc31.fsa	873	4399562	4373372
tabrizicola_piscis.pa19.fsa	3058	4417496	4362452
tabrizicola_piscis.pa23.fsa	697	4384786	4369452
tabrizicola_piscis.pa27.fsa	407	4382452	4371870
tabrizicola_piscis.pa31.fsa	279	4381742	4373372
tamlana_sp.bc19.fsa	9425	3956917	3787267
tamlana_sp.bc23.fsa	3687	3875123	3794009
tamlana_sp.bc27.fsa	3052	3878035	3798683
tamlana_sp.bc31.fsa	2668	3882717	3802677
tamlana_sp.pa19.fsa	2176	3826435	3787267
tamlana_sp.pa23.fsa	1223	3820915	3794009
tamlana_sp.pa27.fsa	1022	3825255	3798683
tamlana_sp.pa31.fsa	909	3829947	3802677
tannerella_sp.bc19.fsa	25358	3242520	2786076
tannerella_sp.bc23.fsa	18282	3217780	2815576
tannerella_sp.bc27.fsa	14573	3217029	2838131
tannerella_sp.bc31.fsa	11674	3206219	2855999
tannerella_sp.pa19.fsa	7415	2919546	2786076
tannerella_sp.pa23.fsa	5707	2941130	2815576
tannerella_sp.pa27.fsa	4470	2954351	2838131
tannerella_sp.pa31.fsa	3708	2967239	2855999
tardibacter_chloracetimidivorans.bc19.fsa	10374	3803617	3616885
tardibacter_chloracetimidivorans.bc23.fsa	2432	3675697	3622193
tardibacter_chloracetimidivorans.bc27.fsa	1732	3669889	3624857
tardibacter_chloracetimidivorans.bc31.fsa	1289	3665539	3626869
tardibacter_chloracetimidivorans.pa19.fsa	2110	3654865	3616885
tardibacter_chloracetimidivorans.pa23.fsa	786	3639485	3622193
tardibacter_chloracetimidivorans.pa27.fsa	557	3639339	3624857
tardibacter_chloracetimidivorans.pa31.fsa	430	3639769	3626869
tateyamaria_omphalii.bc19.fsa	9886	4479993	4302045
tateyamaria_omphalii.bc23.fsa	1507	4339468	4306314
tateyamaria_omphalii.bc27.fsa	790	4328279	4307739
tateyamaria_omphalii.bc31.fsa	445	4321854	4308504
tateyamaria_omphalii.pa19.fsa	1848	4335309	4302045
tateyamaria_omphalii.pa23.fsa	452	4316258	4306314
tateyamaria_omphalii.pa27.fsa	235	4313849	4307739
tateyamaria_omphalii.pa31.fsa	144	4312824	4308504
tatumella_citrea.bc19.fsa	4363	4504779	4426245
tatumella_citrea.bc23.fsa	1327	4458035	4428841
tatumella_citrea.bc27.fsa	1020	4456904	4430384
tatumella_citrea.bc31.fsa	891	4458394	4431664
tatumella_citrea.pa19.fsa	938	4443129	4426245
tatumella_citrea.pa23.fsa	436	4438433	4428841
tatumella_citrea.pa27.fsa	322	4438756	4430384
tatumella_citrea.pa31.fsa	295	4440514	4431664
taylorella_asinigenitalis.bc19.fsa	1912	1648399	1613983
taylorella_asinigenitalis.bc23.fsa	986	1637297	1615605
taylorella_asinigenitalis.bc27.fsa	807	1637782	1616800
taylorella_asinigenitalis.bc31.fsa	734	1639879	1617859
taylorella_asinigenitalis.pa19.fsa	502	1622943	1613907
taylorella_asinigenitalis.pa23.fsa	337	1622927	1615513
taylorella_asinigenitalis.pa27.fsa	281	1623998	1616692
taylorella_asinigenitalis.pa31.fsa	236	1624815	1617735
taylorella_equigenitalis.bc19.fsa	25461	2380378	1922080
taylorella_equigenitalis.bc23.fsa	23908	2480711	1954735
taylorella_equigenitalis.bc27.fsa	23307	2592362	1986380
taylorella_equigenitalis.bc31.fsa	22964	2706348	2017428
taylorella_equigenitalis.pa19.fsa	8242	2070436	1922080
taylorella_equigenitalis.pa23.fsa	7944	2129503	1954735
taylorella_equigenitalis.pa27.fsa	7698	2186528	1986380
taylorella_equigenitalis.pa31.fsa	7623	2246118	2017428
tenacibaculum_dicentrarchi.bc19.fsa	15357	3012666	2736240
tenacibaculum_dicentrarchi.bc23.fsa	5221	2861211	2746349
tenacibaculum_dicentrarchi.bc27.fsa	4276	2864140	2752964
tenacibaculum_dicentrarchi.bc31.fsa	3805	2872816	2758666
tenacibaculum_dicentrarchi.pa19.fsa	3269	2795082	2736240
tenacibaculum_dicentrarchi.pa23.fsa	1647	2782583	2746349
tenacibaculum_dicentrarchi.pa27.fsa	1377	2788766	2752964
tenacibaculum_dicentrarchi.pa31.fsa	1239	2795836	2758666
tenacibaculum_maritimum.bc19.fsa	11711	3415613	3204815
tenacibaculum_maritimum.bc23.fsa	4243	3305807	3212461
tenacibaculum_maritimum.bc27.fsa	3515	3308985	3217595
tenacibaculum_maritimum.bc31.fsa	3105	3315182	3222032
tenacibaculum_maritimum.pa19.fsa	2575	3251165	3204815
tenacibaculum_maritimum.pa23.fsa	1347	3242095	3212461
tenacibaculum_maritimum.pa27.fsa	1145	3247365	3217595
tenacibaculum_maritimum.pa31.fsa	1022	3252692	3222032
tenacibaculum_mesophilum.bc19.fsa	9586	3437884	3265336
tenacibaculum_mesophilum.bc23.fsa	2072	3315486	3269902
tenacibaculum_mesophilum.bc27.fsa	1568	3313027	3272259
tenacibaculum_mesophilum.bc31.fsa	1288	3312827	3274187
tenacibaculum_mesophilum.pa19.fsa	1866	3298924	3265336
tenacibaculum_mesophilum.pa23.fsa	669	3284620	3269902
tenacibaculum_mesophilum.pa27.fsa	507	3285441	3272259
tenacibaculum_mesophilum.pa31.fsa	426	3286967	3274187
tenacibaculum_todarodis.bc19.fsa	11931	3135716	2920958
tenacibaculum_todarodis.bc23.fsa	2963	2992705	2927519
tenacibaculum_todarodis.bc27.fsa	2038	2983834	2930846
tenacibaculum_todarodis.bc31.fsa	1505	2978428	2933278
tenacibaculum_todarodis.pa19.fsa	2425	2964608	2920958
tenacibaculum_todarodis.pa23.fsa	907	2947473	2927519
tenacibaculum_todarodis.pa27.fsa	645	2947616	2930846
tenacibaculum_todarodis.pa31.fsa	471	2947408	2933278
tenericutes_bacterium.bc19.fsa	45914	4691322	3864870
tenericutes_bacterium.bc23.fsa	25673	4472887	3908081
tenericutes_bacterium.bc27.fsa	17695	4395981	3935911
tenericutes_bacterium.bc31.fsa	12451	4328906	3955376
tenericutes_bacterium.pa19.fsa	13207	4102596	3864870
tenericutes_bacterium.pa23.fsa	8277	4090175	3908081
tenericutes_bacterium.pa27.fsa	5262	4072723	3935911
tenericutes_bacterium.pa31.fsa	4049	4076846	3955376
tepidanaerobacter_acetatoxydans.bc19.fsa	4292	2795043	2717787
tepidanaerobacter_acetatoxydans.bc23.fsa	2137	2768349	2721335
tepidanaerobacter_acetatoxydans.bc27.fsa	1750	2769505	2724005
tepidanaerobacter_acetatoxydans.bc31.fsa	1542	2772541	2726281
tepidanaerobacter_acetatoxydans.pa19.fsa	1091	2737425	2717787
tepidanaerobacter_acetatoxydans.pa23.fsa	721	2737197	2721335
tepidanaerobacter_acetatoxydans.pa27.fsa	599	2739579	2724005
tepidanaerobacter_acetatoxydans.pa31.fsa	531	2742211	2726281
tepidiforma_bonchosmolovskayae.bc19.fsa	17252	3041534	2730998
tepidiforma_bonchosmolovskayae.bc23.fsa	1910	2779550	2737530
tepidiforma_bonchosmolovskayae.bc27.fsa	1027	2766151	2739449
tepidiforma_bonchosmolovskayae.bc31.fsa	735	2762768	2740718
tepidiforma_bonchosmolovskayae.pa19.fsa	3096	2786726	2730998
tepidiforma_bonchosmolovskayae.pa23.fsa	562	2749894	2737530
tepidiforma_bonchosmolovskayae.pa27.fsa	336	2748185	2739449
tepidiforma_bonchosmolovskayae.pa31.fsa	257	2748428	2740718
terasakiella_sp.bc19.fsa	6097	3856677	3746931
terasakiella_sp.bc23.fsa	2455	3805499	3751489
terasakiella_sp.bc27.fsa	1745	3799688	3754318
terasakiella_sp.bc31.fsa	1225	3793073	3756323
terasakiella_sp.pa19.fsa	1472	3773427	3746931
terasakiella_sp.pa23.fsa	782	3768693	3751489
terasakiella_sp.pa27.fsa	530	3768098	3754318
terasakiella_sp.pa31.fsa	395	3768173	3756323
terribacillus_goriensis.bc19.fsa	3519	3597197	3533855
terribacillus_goriensis.bc23.fsa	1201	3562574	3536152
terribacillus_goriensis.bc27.fsa	853	3559669	3537491
terribacillus_goriensis.bc31.fsa	667	3558502	3538492
terribacillus_goriensis.pa19.fsa	813	3548489	3533855
terribacillus_goriensis.pa23.fsa	380	3544512	3536152
terribacillus_goriensis.pa27.fsa	266	3544407	3537491
terribacillus_goriensis.pa31.fsa	225	3545242	3538492
terriglobus_albidus.bc19.fsa	18264	6614373	6285621
terriglobus_albidus.bc23.fsa	8875	6498452	6303202
terriglobus_albidus.bc27.fsa	6118	6473389	6314321
terriglobus_albidus.bc31.fsa	4294	6450655	6321835
terriglobus_albidus.pa19.fsa	4557	6367647	6285621
terriglobus_albidus.pa23.fsa	2626	6360974	6303202
terriglobus_albidus.pa27.fsa	1845	6362291	6314321
terriglobus_albidus.pa31.fsa	1326	6361615	6321835
terriglobus_roseus.bc19.fsa	10024	4922515	4742083
terriglobus_roseus.bc23.fsa	2928	4812828	4748412
terriglobus_roseus.bc27.fsa	1893	4800842	4751624
terriglobus_roseus.bc31.fsa	1345	4794173	4753823
terriglobus_roseus.pa19.fsa	2161	4780981	4742083
terriglobus_roseus.pa23.fsa	888	4767948	4748412
terriglobus_roseus.pa27.fsa	593	4767042	4751624
terriglobus_roseus.pa31.fsa	437	4766933	4753823
terriglobus_saanensis.bc19.fsa	7301	5200155	5068737
terriglobus_saanensis.bc23.fsa	2649	5132467	5074189
terriglobus_saanensis.bc27.fsa	1722	5121963	5077191
terriglobus_saanensis.bc31.fsa	1206	5115419	5079239
terriglobus_saanensis.pa19.fsa	1638	5098221	5068737
terriglobus_saanensis.pa23.fsa	771	5091151	5074189
terriglobus_saanensis.pa27.fsa	526	5090867	5077191
terriglobus_saanensis.pa31.fsa	379	5090609	5079239
tessaracoccus_aquimaris.bc19.fsa	30596	4415057	3864329
tessaracoccus_aquimaris.bc23.fsa	5487	3999520	3878806
tessaracoccus_aquimaris.bc27.fsa	3738	3982338	3885150
tessaracoccus_aquimaris.bc31.fsa	2833	3974759	3889769
tessaracoccus_aquimaris.pa19.fsa	5844	3969521	3864329
tessaracoccus_aquimaris.pa23.fsa	1684	3915854	3878806
tessaracoccus_aquimaris.pa27.fsa	1174	3915674	3885150
tessaracoccus_aquimaris.pa31.fsa	864	3915689	3889769
tessaracoccus_flavescens.bc19.fsa	19500	3822450	3471450
tessaracoccus_flavescens.bc23.fsa	3577	3559167	3480473
tessaracoccus_flavescens.bc27.fsa	2515	3549947	3484557
tessaracoccus_flavescens.bc31.fsa	2071	3549894	3487764
tessaracoccus_flavescens.pa19.fsa	3777	3539436	3471450
tessaracoccus_flavescens.pa23.fsa	1144	3505641	3480473
tessaracoccus_flavescens.pa27.fsa	841	3506423	3484557
tessaracoccus_flavescens.pa31.fsa	703	3508854	3487764
tessaracoccus_flavus.bc19.fsa	15338	3434194	3158110
tessaracoccus_flavus.bc23.fsa	4589	3268821	3167863
tessaracoccus_flavus.bc27.fsa	3307	3259352	3173370
tessaracoccus_flavus.bc31.fsa	2482	3251855	3177395
tessaracoccus_flavus.pa19.fsa	3199	3215692	3158110
tessaracoccus_flavus.pa23.fsa	1409	3198861	3167863
tessaracoccus_flavus.pa27.fsa	1023	3199968	3173370
tessaracoccus_flavus.pa31.fsa	797	3201305	3177395
tessaracoccus_sp.bc19.fsa	23320	3570923	3151163
tessaracoccus_sp.bc23.fsa	3819	3245501	3161483
tessaracoccus_sp.bc27.fsa	2451	3229332	3165606
tessaracoccus_sp.bc31.fsa	1852	3224114	3168554
tessaracoccus_sp.pa19.fsa	4372	3229859	3151163
tessaracoccus_sp.pa23.fsa	1151	3186805	3161483
tessaracoccus_sp.pa27.fsa	748	3185054	3165606
tessaracoccus_sp.pa31.fsa	589	3186224	3168554
tetragenococcus_halophilus.bc19.fsa	126769	6932380	4650538
tetragenococcus_halophilus.bc23.fsa	104803	7108097	4802431
tetragenococcus_halophilus.bc27.fsa	91598	7315004	4933456
tetragenococcus_halophilus.bc31.fsa	81034	7479840	5048820
tetragenococcus_halophilus.pa19.fsa	40181	5373796	4650538
tetragenococcus_halophilus.pa23.fsa	34406	5559363	4802431
tetragenococcus_halophilus.pa27.fsa	29275	5694606	4933456
tetragenococcus_halophilus.pa31.fsa	26735	5850870	5048820
tetragenococcus_koreensis.bc19.fsa	5291	2676093	2580855
tetragenococcus_koreensis.bc23.fsa	2497	2640120	2585186
tetragenococcus_koreensis.bc27.fsa	2027	2640979	2588277
tetragenococcus_koreensis.bc31.fsa	1713	2642236	2590846
tetragenococcus_koreensis.pa19.fsa	1341	2604993	2580855
tetragenococcus_koreensis.pa23.fsa	829	2603424	2585186
tetragenococcus_koreensis.pa27.fsa	676	2605853	2588277
tetragenococcus_koreensis.pa31.fsa	584	2608366	2590846
tetragenococcus_osmophilus.bc19.fsa	4931	2284577	2195819
tetragenococcus_osmophilus.bc23.fsa	2325	2251005	2199855
tetragenococcus_osmophilus.bc27.fsa	1900	2252176	2202776
tetragenococcus_osmophilus.bc31.fsa	1716	2256792	2205312
tetragenococcus_osmophilus.pa19.fsa	1260	2218499	2195819
tetragenococcus_osmophilus.pa23.fsa	795	2217345	2199855
tetragenococcus_osmophilus.pa27.fsa	648	2219624	2202776
tetragenococcus_osmophilus.pa31.fsa	573	2222502	2205312
tetrasphaera_sp.bc19.fsa	21602	3858314	3469478
tetrasphaera_sp.bc23.fsa	1500	3509275	3476275
tetrasphaera_sp.bc27.fsa	724	3496394	3477570
tetrasphaera_sp.bc31.fsa	474	3492553	3478333
tetrasphaera_sp.pa19.fsa	3664	3535430	3469478
tetrasphaera_sp.pa23.fsa	436	3485867	3476275
tetrasphaera_sp.pa27.fsa	226	3483446	3477570
tetrasphaera_sp.pa31.fsa	150	3482833	3478333
thalassobius_gelatinovorus.bc19.fsa	8437	4098088	3946222
thalassobius_gelatinovorus.bc23.fsa	1197	3975850	3949516
thalassobius_gelatinovorus.bc27.fsa	735	3969840	3950730
thalassobius_gelatinovorus.bc31.fsa	533	3967541	3951551
thalassobius_gelatinovorus.pa19.fsa	1492	3973078	3946222
thalassobius_gelatinovorus.pa23.fsa	366	3957568	3949516
thalassobius_gelatinovorus.pa27.fsa	235	3956840	3950730
thalassobius_gelatinovorus.pa31.fsa	176	3956831	3951551
thalassococcus_sp.bc19.fsa	8776	5150553	4992585
thalassococcus_sp.bc23.fsa	919	5015818	4995600
thalassococcus_sp.bc27.fsa	475	5008838	4996488
thalassococcus_sp.bc31.fsa	274	5005179	4996959
thalassococcus_sp.pa19.fsa	1471	5019063	4992585
thalassococcus_sp.pa23.fsa	275	5001650	4995600
thalassococcus_sp.pa27.fsa	141	5000154	4996488
thalassococcus_sp.pa31.fsa	84	4999479	4996959
thalassolituus_oleivorans.bc19.fsa	122013	7637896	5441662
thalassolituus_oleivorans.bc23.fsa	111726	8054908	5596936
thalassolituus_oleivorans.bc27.fsa	103824	8440519	5741095
thalassolituus_oleivorans.bc31.fsa	97141	8789611	5875381
thalassolituus_oleivorans.pa19.fsa	39900	6159862	5441662
thalassolituus_oleivorans.pa23.fsa	37042	6411860	5596936
thalassolituus_oleivorans.pa27.fsa	33644	6615839	5741095
thalassolituus_oleivorans.pa31.fsa	32246	6842761	5875381
thalassospira_indica.bc19.fsa	8159	4805852	4658990
thalassospira_indica.bc23.fsa	1413	4693704	4662618
thalassospira_indica.bc27.fsa	722	4682678	4663906
thalassospira_indica.bc31.fsa	461	4678473	4664643
thalassospira_indica.pa19.fsa	1549	4686872	4658990
thalassospira_indica.pa23.fsa	425	4671968	4662618
thalassospira_indica.pa27.fsa	208	4669314	4663906
thalassospira_indica.pa31.fsa	152	4669203	4664643
thalassospira_marina.bc19.fsa	15321	5636991	5361213
thalassospira_marina.bc23.fsa	3261	5440415	5368673
thalassospira_marina.bc27.fsa	1987	5423661	5371999
thalassospira_marina.bc31.fsa	1455	5417873	5374223
thalassospira_marina.pa19.fsa	2972	5414709	5361213
thalassospira_marina.pa23.fsa	1013	5390959	5368673
thalassospira_marina.pa27.fsa	590	5387339	5371999
thalassospira_marina.pa31.fsa	474	5388443	5374223
thalassospira_xiamenensis.bc19.fsa	10389	4887663	4700661
thalassospira_xiamenensis.bc23.fsa	2822	4768548	4706464
thalassospira_xiamenensis.bc27.fsa	1966	4760696	4709580
thalassospira_xiamenensis.bc31.fsa	1413	4754168	4711778
thalassospira_xiamenensis.pa19.fsa	2166	4739649	4700661
thalassospira_xiamenensis.pa23.fsa	892	4726088	4706464
thalassospira_xiamenensis.pa27.fsa	605	4725310	4709580
thalassospira_xiamenensis.pa31.fsa	459	4725548	4711778
thalassotalea_crassostreae.bc19.fsa	4779	3884824	3798802
thalassotalea_crassostreae.bc23.fsa	1721	3839776	3801914
thalassotalea_crassostreae.bc27.fsa	1300	3837706	3803906
thalassotalea_crassostreae.bc31.fsa	1082	3837953	3805493
thalassotalea_crassostreae.pa19.fsa	1044	3817594	3798802
thalassotalea_crassostreae.pa23.fsa	557	3814168	3801914
thalassotalea_crassostreae.pa27.fsa	428	3815034	3803906
thalassotalea_crassostreae.pa31.fsa	358	3816233	3805493
thalassotalea_sp.bc19.fsa	23106	8062944	7647036
thalassotalea_sp.bc23.fsa	10577	7899054	7666360
thalassotalea_sp.bc27.fsa	7368	7869947	7678379
thalassotalea_sp.bc31.fsa	5447	7850427	7687017
thalassotalea_sp.pa19.fsa	5970	7754496	7647036
thalassotalea_sp.pa23.fsa	3402	7741204	7666360
thalassotalea_sp.pa27.fsa	2246	7736775	7678379
thalassotalea_sp.pa31.fsa	1764	7739937	7687017
thauera_aromatica.bc19.fsa	26086	4077564	3608016
thauera_aromatica.bc23.fsa	2618	3674994	3617398
thauera_aromatica.bc27.fsa	1369	3655376	3619782
thauera_aromatica.bc31.fsa	962	3650187	3621327
thauera_aromatica.pa19.fsa	4653	3691770	3608016
thauera_aromatica.pa23.fsa	759	3634096	3617398
thauera_aromatica.pa27.fsa	437	3631144	3619782
thauera_aromatica.pa31.fsa	316	3630807	3621327
thauera_chlorobenzoica.bc19.fsa	28738	4118757	3601473
thauera_chlorobenzoica.bc23.fsa	3153	3681530	3612164
thauera_chlorobenzoica.bc27.fsa	1934	3665635	3615351
thauera_chlorobenzoica.bc31.fsa	1593	3665578	3617788
thauera_chlorobenzoica.pa19.fsa	5196	3695001	3601473
thauera_chlorobenzoica.pa23.fsa	943	3632910	3612164
thauera_chlorobenzoica.pa27.fsa	638	3631939	3615351
thauera_chlorobenzoica.pa31.fsa	521	3633418	3617788
thauera_humireducens.bc19.fsa	24106	4518355	4084447
thauera_humireducens.bc23.fsa	3391	4168725	4094123
thauera_humireducens.bc27.fsa	2120	4152652	4097532
thauera_humireducens.bc31.fsa	1565	4146881	4099931
thauera_humireducens.pa19.fsa	4392	4163503	4084447
thauera_humireducens.pa23.fsa	1024	4116651	4094123
thauera_humireducens.pa27.fsa	649	4114406	4097532
thauera_humireducens.pa31.fsa	507	4115141	4099931
thauera_hydrothermalis.bc19.fsa	8765	3161303	3003533
thauera_hydrothermalis.bc23.fsa	1349	3036818	3007140
thauera_hydrothermalis.bc27.fsa	884	3031585	3008601
thauera_hydrothermalis.bc31.fsa	737	3031859	3009749
thauera_hydrothermalis.pa19.fsa	1586	3032081	3003533
thauera_hydrothermalis.pa23.fsa	436	3016732	3007140
thauera_hydrothermalis.pa27.fsa	304	3016505	3008601
thauera_hydrothermalis.pa31.fsa	246	3017129	3009749
thauera_sp.bc19.fsa	239282	13595491	9288415
thauera_sp.bc23.fsa	58161	10699958	9420416
thauera_sp.bc27.fsa	37763	10463789	9481951
thauera_sp.bc31.fsa	25514	10288932	9523512
thauera_sp.pa19.fsa	49910	10186795	9288415
thauera_sp.pa23.fsa	18096	9818528	9420416
thauera_sp.pa27.fsa	11245	9774321	9481951
thauera_sp.pa31.fsa	8117	9767022	9523512
thermacetogenium_phaeum.bc19.fsa	6266	2927495	2814707
thermacetogenium_phaeum.bc23.fsa	4421	2919104	2821842
thermacetogenium_phaeum.bc27.fsa	3795	2926517	2827847
thermacetogenium_phaeum.bc31.fsa	3460	2937000	2833200
thermacetogenium_phaeum.pa19.fsa	1913	2849141	2814707
thermacetogenium_phaeum.pa23.fsa	1515	2855172	2821842
thermacetogenium_phaeum.pa27.fsa	1331	2862453	2827847
thermacetogenium_phaeum.pa31.fsa	1215	2869650	2833200
thermaerobacter_marianensis.bc19.fsa	31049	3377028	2818146
thermaerobacter_marianensis.bc23.fsa	1970	2871853	2828513
thermaerobacter_marianensis.bc27.fsa	751	2849500	2829974
thermaerobacter_marianensis.bc31.fsa	558	2847588	2830848
thermaerobacter_marianensis.pa19.fsa	5319	2913888	2818146
thermaerobacter_marianensis.pa23.fsa	498	2839469	2828513
thermaerobacter_marianensis.pa27.fsa	239	2836188	2829974
thermaerobacter_marianensis.pa31.fsa	181	2836278	2830848
thermaerobacter_sp.bc19.fsa	143467	8029529	5447123
thermaerobacter_sp.bc23.fsa	38879	6387705	5532367
thermaerobacter_sp.bc27.fsa	25150	6219884	5565984
thermaerobacter_sp.bc31.fsa	17179	6108743	5593373
thermaerobacter_sp.pa19.fsa	31286	6010271	5447123
thermaerobacter_sp.pa23.fsa	12167	5800041	5532367
thermaerobacter_sp.pa27.fsa	7523	5768468	5572870
thermaerobacter_sp.pa31.fsa	5622	5768919	5600259
thermanaerovibrio_acidaminovorans.bc19.fsa	6549	1945305	1827423
thermanaerovibrio_acidaminovorans.bc23.fsa	712	1845543	1829879
thermanaerovibrio_acidaminovorans.bc27.fsa	440	1842018	1830578
thermanaerovibrio_acidaminovorans.bc31.fsa	352	1841660	1831100
thermanaerovibrio_acidaminovorans.pa19.fsa	1196	1848951	1827423
thermanaerovibrio_acidaminovorans.pa23.fsa	212	1834543	1829879
thermanaerovibrio_acidaminovorans.pa27.fsa	140	1834218	1830578
thermanaerovibrio_acidaminovorans.pa31.fsa	115	1834550	1831100
thermincola_potens.bc19.fsa	6209	3145751	3033989
thermincola_potens.bc23.fsa	4007	3128926	3040772
